"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
3422448087,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:ARE-1:2016:S:025182","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Arena, Estación ARE 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",10.15284,-75.74616,NA,NA,NA,NA,4.5,2.5,2016-10-06,6,10,2016,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Vargas Campo Ameth;Vargas Campo Ameth","","",2023-01-25 08:44:17,"",""
3422449294,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:MRC-1:2014:S:019159","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Old Providence and McBean Lagoon, Marcela's Place, Estación MRC 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.36515,-81.34165,NA,NA,NA,NA,4.5,2.5,2014-10-01,1,10,2014,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Posada Santiago;Galeano Elizabeth","","",2023-01-25 08:44:17,"","CONTINENT_COORDINATE_MISMATCH"
3422450127,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:MRC-1:2019:S:029850","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Old Providence and McBean Lagoon, Marcela's Place, Estación MRC 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.36515,-81.34165,NA,NA,NA,NA,4.5,2.5,2019-09-25,25,9,2019,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","González Corredor Juan David","","",2023-01-25 08:44:17,"","CONTINENT_COORDINATE_MISMATCH"
3422450201,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:CAN-1:2020:S:025941","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Reserva de Biosfera """"Sea Flower"""", El Canal, Estación CAN 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.388767,-81.390633,NA,NA,NA,NA,4.5,2.5,2020-11-06,6,11,2020,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Polanco Andrea","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH"
3422452009,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:WHI-1:2021:S:031118","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Old Providence and McBean Lagoon, White Shoal, Estación WHI 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.366,-81.348167,NA,NA,NA,NA,4.5,2.5,2021-05-12,12,5,2021,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","González Corredor Juan David","","",2023-01-25 08:44:17,"","CONTINENT_COORDINATE_MISMATCH"
3422452020,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:WHI-1:2021:S:031117","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Old Providence and McBean Lagoon, White Shoal, Estación WHI 1","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.366,-81.348167,NA,NA,NA,NA,4.5,2.5,2021-05-12,12,5,2021,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","González Corredor Juan David","","",2023-01-25 08:44:17,"","CONTINENT_COORDINATE_MISMATCH"
3422452098,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:SFE-2:2020:M:033757","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Reserva de Biosfera """"Sea Flower"""", San Felipe, Estación SFE 2","Archipiélago de San Andrés, Providencia y Santa Catalina","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",13.365517,-81.414394,NA,NA,NA,NA,10,2,2020-11-14,14,11,2020,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Polanco Andrea","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED;CONTINENT_COORDINATE_MISMATCH"
3422452597,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:CHE-1:2019:S:032780","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Tayrona, Bahía Chengue C1, Estación CHE 1","Magdalena","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",11.325611,-74.128361,NA,NA,NA,NA,4.5,2.5,2019-12-10,10,12,2019,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Acosta Chaparro Andres Felipe","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
3422452827,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:CHE-4:2014:S:002952","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Tayrona, Bahía Chengue - Sector Acropora, Estación CHE 4","Magdalena","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",11.327694,-74.141667,NA,NA,NA,NA,4.5,2.5,2014-06-04,4,6,2014,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Navas Camacho Raul;Díaz Sánchez Christian Michael","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
3422453290,"c3a5002d-06bf-47dc-8477-b75d5a848026","INVEMAR:ICTac:AbunPec:TIO-1:2017:M:012227","Animalia","Chordata",NA,"Perciformes","Lutjanidae","Lutjanus","Lutjanus jocu",NA,"SPECIES","Lutjanus jocu (Bloch & Schneider, 1801)","Lutjanus jocu","(Bloch & Schneider, 1801)","CO","Parque Nacional Natural Corales del Rosario y San Bernardo, Noroeste de Isla Tintipan Tiosolda, Estación TIO 1","Bolívar","PRESENT",NA,"f072f648-b8a4-47a0-9e1c-89d790645b5a",9.821944,-75.890833,NA,NA,NA,NA,10,2,2017-07-25,25,7,2017,2384948,2384948,"HUMAN_OBSERVATION","Instituto de Investigaciones Marinas y Costeras José Benito Vives de Andréis (Invemar)","","","","",NA,"CC_BY_4_0","","Vargas Campo Ameth;Vargas Campo Ameth","","",2023-01-25 08:44:17,"","COORDINATE_ROUNDED"
