"scientificName","decimalLongitude","decimalLatitude"
"mybo",-76.779669,34.75387
"mybo",-82.168,24.526
"mybo",-76.144902,25.008892
"mybo",-82.163333,24.548333
"mybo",-80.302476,27.468432
"mybo",-80.88972,29.02861
"mybo",-83.033333,12.166667
"mybo",-76.24438,25.196266
"mybo",-80.290348,27.472056
"mybo",-81.58333,24.66667
"mybo",-81.074167,24.666667
"mybo",-76.345417,25.305875
"mybo",-77.33333,34.35
"mybo",-75.5369,35.85618
"mybo",-79.98333,30.93333
"mybo",-80.36667,30.21667
"mybo",-80.78445,24.83556
"mybo",-82.01667,25.41889
"mybo",-81.71,24.57167
"mybo",-82.705,27.65083
"mybo",-80.45,27.85833
"mybo",-82.78611,27.80556
"mybo",-38.667,-18
"mybo",-45.083,-23.583
"mybo",-81.096396,24.748567
"mybo",-80.165401,25.727462
"mybo",-64.713091,32.447625
"mybo",-64.714089,32.360804
"mybo",-80.174167,25.682689
"mybo",-64.704655,32.365913
"mybo",-80.833333,24.81
"mybo",-83.397633,26.612275
"mybo",-64.790172,32.45253
"mybo",-80.687131,24.868804
"mybo",-88.5,30.25
"mybo",-79.881667,9.37
"mybo",-66.18254,10.6192
"mybo",-66.08839,10.53449
"mybo",-66.24744,10.6524
"mybo",-83.033333,10
"mybo",-97.1828,26.0737
"mybo",-97.741,24.5002
"mybo",-97.053,27.838
"mybo",-95.1074,29.1017
"mybo",-97.3,26.85
"mybo",-96.2185,28.6795
"mybo",-86.851611,20.899694
"mybo",-86.817555,20.984361
"mybo",-74.24058,11.21917
"mybo",-74.20697,11.27335
"mybo",-74.21244,11.25782
"mybo",-74.2397,11.20797
"mybo",-74.20697,11.27335
"mybo",-60.844444,11.166667
"mybo",-77.06667,33.81667
"mybo",-76.06667,34.98333
"mybo",-68.248,10.82
"mybo",-68.244,10.974
"mybo",-68.239,10.827
"mybo",-68.299,10.798
"mybo",-91.57,18.708
"mybo",-91.57,18.708
"mybo",-45.423333,-23.828889
"mybo",-45.423333,-23.828889
"mybo",-97.251778,21.083889
"mybo",-97.250528,21.07575
"mybo",-76.366667,18.166667
"mybo",-77.07,33.82
"mybo",-89.933333,29.233333
"mybo",-97.04507,27.8368
"mybo",-80.3119,27.462
"mybo",-87.8,16.73333333
"mybo",-87.8,16.73333333
"mybo",-67.71666667,18.36666667
"mybo",-87.8,16.73333333
"mybo",-90.41916667,20.85944444
"mybo",-88.84777778,21.4
"mybo",-89.51583333,22.37805556
"mybo",-90.25,21.25
"mybo",-88.75,21.5
"mybo",-88.16666667,21.66666667
"mybo",-89.66666667,21.28333333
