"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
1287550082,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.339919","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Coffins Patch W FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6855,-80.9645,NA,NA,NA,NA,NA,NA,2010-10-17 00:00:00,17,10,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287709266,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.35925","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","BR","Juarita Isla","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",-17.9606,-38.6936,NA,NA,NA,NA,NA,NA,2012-02-29 00:00:00,29,2,2012,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:36,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287545039,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.339891","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Coffins Patch W FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6855,-80.9645,NA,NA,NA,NA,NA,NA,2010-10-17 00:00:00,17,10,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:30,"","FOOTPRINT_WKT_MISMATCH"
1287818036,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.27401","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","PA","Hospital Point","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",9.3332,-82.2156,NA,NA,NA,NA,NA,NA,2015-04-05 00:00:00,5,4,2015,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:39,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287544906,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.342592","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Sombrero Light FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6256,-81.1093,NA,NA,NA,NA,NA,NA,2010-10-14 00:00:00,14,10,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","PM","","",2023-01-24 18:55:10,"","FOOTPRINT_WKT_MISMATCH"
1287709156,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.35739","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","BR","PAB03","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",-17.9981,-38.6713,NA,NA,NA,NA,NA,NA,2012-02-27 00:00:00,27,2,2012,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:21,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287545575,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.44434","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Garden Key SE","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.609,-82.8741,NA,NA,NA,NA,NA,NA,2011-03-07 00:00:00,7,3,2011,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:10,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287547276,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.44078","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","CO","Starboard Harbour Buoy","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",13.3895,-81.3848,NA,NA,NA,NA,NA,NA,2011-03-20 00:00:00,20,3,2011,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","NJM","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
1287549839,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.340074","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Sombrero Light FL","","PRESENT",2,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6256,-81.1093,NA,NA,NA,NA,NA,NA,2010-10-14 00:00:00,14,10,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","FOOTPRINT_WKT_MISMATCH"
1287550323,"38f06820-08c5-42b2-94f6-47cc3e83a54a","M1_DATA.335320","Animalia","Chordata",NA,"Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",NA,"SPECIES","Mycteroperca bonaci (Poey, 1860)","Mycteroperca bonaci","","US","Vaca Key Bight East FL","","PRESENT",1,"3fe68b43-b4b5-4b04-82d8-cca29f8e2164",24.6898,-81.0297,NA,NA,NA,NA,NA,NA,2010-10-19 00:00:00,19,10,2010,2389013,2389013,"HUMAN_OBSERVATION","RLS","","","","",NA,"CC_BY_4_0","RLS","GJE","","",2023-01-24 18:55:11,"","CONTINENT_DERIVED_FROM_COORDINATES;FOOTPRINT_WKT_MISMATCH"
