FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.77186,77186,912354055,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2017-09-29T00:00:00,5,Chordata,Actinopterygii,Carangidae,Caranx ruber,2,1,SJ,POINT (-88.1 16.78)
M1_DATA.77353,77353,912354055,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2017-09-29T00:00:00,5,Chordata,Actinopterygii,Labridae,Halichoeres bivittatus,2,110,ZF,POINT (-88.1 16.78)
M1_DATA.77367,77367,912354061,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2019-10-12T00:00:00,4,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,2,1,SJ,POINT (-88.1 16.78)
M1_DATA.77368,77368,912354061,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2019-10-12T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,2,2,SJ,POINT (-88.1 16.78)
M1_DATA.77369,77369,912354061,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2019-10-12T00:00:00,4,Chordata,Actinopterygii,Pomacentridae,Stegastes variabilis,2,1,SJ,POINT (-88.1 16.78)
M1_DATA.77370,77370,912345915,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2015-09-17T00:00:00,10,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,1,3,SJ,POINT (-88.08 16.8)
M1_DATA.77617,77617,912354060,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2019-10-03T00:00:00,10,Chordata,Actinopterygii,Acanthuridae,Acanthurus tractus,1,4,SJ,POINT (-88.08 16.8)
M1_DATA.77618,77618,912354060,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2019-10-03T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Chromis cyanea,1,3,SJ,POINT (-88.08 16.8)
M1_DATA.77619,77619,912354060,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2019-10-03T00:00:00,10,Chordata,Actinopterygii,Serranidae,Epinephelides guttatus,1,1,SJ,POINT (-88.08 16.8)
M1_DATA.77620,77620,912354060,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2019-10-03T00:00:00,10,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,2,30,SJ,POINT (-88.08 16.8)
M1_DATA.77621,77621,912354060,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2019-10-03T00:00:00,10,Chordata,Actinopterygii,Lutjanidae,Lutjanus apodus,2,1,SJ,POINT (-88.08 16.8)
M1_DATA.77634,77634,912345916,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2015-09-18T00:00:00,7,Chordata,Actinopterygii,Labridae,Clepticus parrae,2,1,ZF,POINT (-88.09 16.81)
M1_DATA.77868,77868,912354053,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2017-09-30T00:00:00,6,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,2,2,SJ,POINT (-88.09 16.81)
M1_DATA.49939,49939,912354057,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2017-09-28T00:00:00,10.5,Chordata,Actinopterygii,Scaridae,Sparisoma aurofrenatum,2,24,SJ,POINT (-88.07 16.87)
M1_DATA.49941,49941,912354057,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2017-09-28T00:00:00,10.5,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,2,ZF,POINT (-88.07 16.87)
M1_DATA.49946,49946,912354057,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2017-09-28T00:00:00,10.5,Chordata,Actinopterygii,Scaridae,Sparisoma aurofrenatum,1,20,ZF,POINT (-88.07 16.87)
M1_DATA.49948,49948,912354063,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2019-10-05T00:00:00,10,Chordata,Actinopterygii,Apogonidae,Apogon townsendi,1,1,SJ,POINT (-88.07 16.87)
M1_DATA.50005,50005,912346373,Caribbean Sea,Southwestern Caribbean,Tropical Atlantic,CAR34,Little Nirvana,14.3,-80.36,2016-08-25T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,8,GER,POINT (-80.36 14.3)
M1_DATA.50007,50007,1003637,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,6.2,Chordata,Actinopterygii,Pomacentridae,Chromis cyanea,1,70,NJM,POINT (-81.39 19.31)
M1_DATA.50014,50014,1003637,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,6.2,Chordata,Actinopterygii,Mullidae,Pseudupeneus maculatus,2,1,NJM,POINT (-81.39 19.31)
M1_DATA.50016,50016,1003637,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,6.2,Chordata,Actinopterygii,Scaridae,Sparisoma viride,1,22,NJM,POINT (-81.39 19.31)
M1_DATA.50021,50021,1003638,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,6.5,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,1,6,MLD,POINT (-81.39 19.31)
M1_DATA.50023,50023,1003638,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,6.5,Chordata,Actinopterygii,Pomacanthidae,Holacanthus tricolor,2,1,MLD,POINT (-81.39 19.31)
M1_DATA.50030,50030,912354063,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2019-10-05T00:00:00,10,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,1,1,SJ,POINT (-88.07 16.87)
M1_DATA.50032,50032,912354063,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2019-10-05T00:00:00,10,Chordata,Actinopterygii,Scaridae,Sparisoma chrysopterum,1,1,SJ,POINT (-88.07 16.87)
M1_DATA.50039,50039,912345919,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2015-09-22T00:00:00,5,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,1,1,SJ,POINT (-88.1 16.78)
M1_DATA.50041,50041,912345919,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2015-09-22T00:00:00,5,Chordata,Actinopterygii,Serranidae,Epinephelides guttatus,1,2,SJ,POINT (-88.1 16.78)
M1_DATA.50046,50046,912345919,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2015-09-22T00:00:00,5,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,2,2,ZF,POINT (-88.1 16.78)
M1_DATA.50048,50048,912345919,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2015-09-22T00:00:00,5,Chordata,Actinopterygii,Scaridae,Scarus iseri,2,80,ZF,POINT (-88.1 16.78)
M1_DATA.50080,50080,1003639,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,7,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,2,4,GJE,POINT (-81.39 19.31)
M1_DATA.50082,50082,1003639,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,7,Chordata,Actinopterygii,Pomacentridae,Chromis cyanea,1,30,GJE,POINT (-81.39 19.31)
M1_DATA.50089,50089,1003639,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,7,Chordata,Actinopterygii,Scaridae,Scarus taeniopterus,2,16,GJE,POINT (-81.39 19.31)
M1_DATA.50091,50091,1003639,Cayman Islands,Greater Antilles,Tropical Atlantic,CAR4,Grand Cayman anchorage,19.31,-81.39,2011-03-12T00:00:00,7,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,2,20,GJE,POINT (-81.39 19.31)
M1_DATA.50318,50318,912346740,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-28T00:00:00,6.5,Chordata,Actinopterygii,Labridae,Halichoeres pictus,2,1,RSS,POINT (-88.08 16.8)
M1_DATA.50319,50319,912346740,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-28T00:00:00,6.5,Chordata,Actinopterygii,Holocentridae,Holocentrus rufus,2,1,RSS,POINT (-88.08 16.8)
M1_DATA.50320,50320,912346740,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-28T00:00:00,6.5,Chordata,Actinopterygii,Pomacentridae,Microspathodon chrysurus,2,2,RSS,POINT (-88.08 16.8)
M1_DATA.50321,50321,912346740,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-28T00:00:00,6.5,Chordata,Actinopterygii,Scaridae,Scarus iseri,2,183,RSS,POINT (-88.08 16.8)
M1_DATA.50334,50334,1003647,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR8,Tete s Place,13.33,-81.41,2011-03-17T00:00:00,6,Chordata,Actinopterygii,Holocentridae,Holocentrus adscensionis,2,240,GJE,POINT (-81.41 13.33)
M1_DATA.50335,50335,1003647,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR8,Tete s Place,13.33,-81.41,2011-03-17T00:00:00,6,Chordata,Actinopterygii,Ostraciidae,Lactophrys bicaudalis,2,1,GJE,POINT (-81.41 13.33)
M1_DATA.50336,50336,1003647,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR8,Tete s Place,13.33,-81.41,2011-03-17T00:00:00,6,Chordata,Actinopterygii,Scaridae,Scarus iseri,2,8,GJE,POINT (-81.41 13.33)
M1_DATA.50337,50337,1003647,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR8,Tete s Place,13.33,-81.41,2011-03-17T00:00:00,6,Chordata,Actinopterygii,Scaridae,Sparisoma aurofrenatum,2,8,GJE,POINT (-81.41 13.33)
M1_DATA.50351,50351,912353296,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2018-09-23T00:00:00,10,Chordata,Actinopterygii,Acanthuridae,Acanthurus tractus,2,10,SJ,POINT (-88.08 16.8)
M1_DATA.50352,50352,912353296,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2018-09-23T00:00:00,10,Chordata,Actinopterygii,Carangidae,Caranx ruber,2,2,SJ,POINT (-88.08 16.8)
M1_DATA.50353,50353,912353296,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2018-09-23T00:00:00,10,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,2,3,SJ,POINT (-88.08 16.8)
M1_DATA.50354,50354,912353296,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2018-09-23T00:00:00,10,Chordata,Actinopterygii,Chaetodontidae,Chaetodon striatus,2,2,SJ,POINT (-88.08 16.8)
M1_DATA.50368,50368,912354054,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2017-10-01T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,4,SJ,POINT (-88.08 16.8)
M1_DATA.50369,50369,912354054,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2017-10-01T00:00:00,10,Chordata,Actinopterygii,Pomacanthidae,Holacanthus tricolor,1,2,ZF,POINT (-88.08 16.8)
M1_DATA.50370,50370,912354054,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2017-10-01T00:00:00,10,Chordata,Actinopterygii,Serranidae,Hypoplectrus nigricans,1,1,ZF,POINT (-88.08 16.8)
M1_DATA.50371,50371,912354054,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2017-10-01T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Stegastes partitus,1,82,ZF,POINT (-88.08 16.8)
M1_DATA.50404,50404,1003649,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR8,Tete s Place,13.33,-81.41,2011-03-17T00:00:00,8.2,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,1,10,NJM,POINT (-81.41 13.33)
M1_DATA.50418,50418,1003654,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR9,The Pinacles,13.38,-81.34,2011-03-18T00:00:00,4.5,Chordata,Actinopterygii,Pomacentridae,Stegastes adustus,2,2,MLD,POINT (-81.34 13.38)
M1_DATA.50419,50419,1003655,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR9,The Pinacles,13.38,-81.34,2011-03-18T00:00:00,4.6,Chordata,Actinopterygii,Acanthuridae,Acanthurus bahianus,2,19,NJM,POINT (-81.34 13.38)
M1_DATA.50420,50420,1003655,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR9,The Pinacles,13.38,-81.34,2011-03-18T00:00:00,4.6,Chordata,Actinopterygii,Acanthuridae,Acanthurus coeruleus,1,7,NJM,POINT (-81.34 13.38)
M1_DATA.50421,50421,1003655,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR9,The Pinacles,13.38,-81.34,2011-03-18T00:00:00,4.6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,1,1,NJM,POINT (-81.34 13.38)
M1_DATA.50435,50435,912354060,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2019-10-03T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,2,12,SJ,POINT (-88.08 16.8)
M1_DATA.48677,48677,1003648,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR7,Bajo Felipe,13.36,-81.4,2011-03-17T00:00:00,7.5,Chordata,Actinopterygii,Lutjanidae,Lutjanus mahogoni,2,1,GJE,POINT (-81.4 13.36)
M1_DATA.48679,48679,1003648,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR7,Bajo Felipe,13.36,-81.4,2011-03-17T00:00:00,7.5,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,1,27,GJE,POINT (-81.4 13.36)
M1_DATA.48684,48684,1003650,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR7,Bajo Felipe,13.36,-81.4,2011-03-17T00:00:00,9.5,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,3,NJM,POINT (-81.4 13.36)
M1_DATA.48686,48686,1003650,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR7,Bajo Felipe,13.36,-81.4,2011-03-17T00:00:00,9.5,Chordata,Actinopterygii,Labridae,Halichoeres bivittatus,1,30,NJM,POINT (-81.4 13.36)
M1_DATA.48693,48693,1003650,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR7,Bajo Felipe,13.36,-81.4,2011-03-17T00:00:00,9.5,Chordata,Actinopterygii,Labridae,Thalassoma bifasciatum,2,10,NJM,POINT (-81.4 13.36)
M1_DATA.48695,48695,1003646,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR8,Tete s Place,13.33,-81.41,2011-03-17T00:00:00,5.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus bahianus,1,9,NB,POINT (-81.41 13.33)
M1_DATA.48727,48727,912353298,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2018-09-26T00:00:00,10,Chordata,Actinopterygii,Labridae,Halichoeres bivittatus,1,1,SJ,POINT (-88.08 16.78)
M1_DATA.48729,48729,912353298,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2018-09-26T00:00:00,10,Chordata,Actinopterygii,Labridae,Halichoeres maculipinna,1,4,SJ,POINT (-88.08 16.78)
M1_DATA.48734,48734,912353298,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2018-09-26T00:00:00,10,Chordata,Actinopterygii,Scaridae,Sparisoma rubripinne,1,2,SJ,POINT (-88.08 16.78)
M1_DATA.48736,48736,912353298,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2018-09-26T00:00:00,10,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,4,SJ,POINT (-88.08 16.78)
M1_DATA.48743,48743,912354051,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2016-10-21T00:00:00,10.5,Chordata,Actinopterygii,Scaridae,Sparisoma chrysopterum,1,11,SJ,POINT (-88.08 16.78)
M1_DATA.48745,48745,912354051,Belize,Western Caribbean,Tropical Atlantic,CBC1,South Reef,16.78,-88.08,2016-10-21T00:00:00,10.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,2,2,ZF,POINT (-88.08 16.78)
M1_DATA.48768,48768,1003659,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR12,Sena,13.37,-81.4,2011-03-19T00:00:00,8.5,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,2,22,NAW,POINT (-81.4 13.37)
M1_DATA.48770,48770,1003659,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR12,Sena,13.37,-81.4,2011-03-19T00:00:00,8.5,Chordata,Actinopterygii,Pomacentridae,Stegastes diencaeus,2,3,NAW,POINT (-81.4 13.37)
M1_DATA.48777,48777,1003664,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR13,Starboard Harbour Buoy,13.39,-81.38,2011-03-20T00:00:00,6.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus coeruleus,1,1,NJM,POINT (-81.38 13.39)
M1_DATA.48779,48779,1003664,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR13,Starboard Harbour Buoy,13.39,-81.38,2011-03-20T00:00:00,6.5,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,1,3,NJM,POINT (-81.38 13.39)
M1_DATA.48784,48784,1003664,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR13,Starboard Harbour Buoy,13.39,-81.38,2011-03-20T00:00:00,6.5,Chordata,Actinopterygii,Holocentridae,Holocentrus adscensionis,2,1,NJM,POINT (-81.38 13.39)
M1_DATA.48786,48786,1003664,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR13,Starboard Harbour Buoy,13.39,-81.38,2011-03-20T00:00:00,6.5,Chordata,Actinopterygii,Scaridae,Scarus iseri,2,140,NJM,POINT (-81.38 13.39)
M1_DATA.48818,48818,912346743,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-31T00:00:00,14,Chordata,Actinopterygii,Labridae,Clepticus parrae,2,61,RWH,POINT (-88.07 16.87)
M1_DATA.48820,48820,912346743,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2016-10-31T00:00:00,14,Chordata,Actinopterygii,Lutjanidae,Ocyurus chrysurus,2,2,RWH,POINT (-88.07 16.87)
M1_DATA.48827,48827,912353297,Belize,Western Caribbean,Tropical Atlantic,CBC14,Tobacco Reef 30,16.87,-88.07,2018-09-24T00:00:00,10,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,1,SJ,POINT (-88.07 16.87)
M1_DATA.77869,77869,912354053,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2017-09-30T00:00:00,6,Chordata,Actinopterygii,Haemulidae,Haemulon sciurus,2,1,SJ,POINT (-88.09 16.81)
M1_DATA.77870,77870,912354053,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2017-09-30T00:00:00,6,Chordata,Actinopterygii,Holocentridae,Holocentrus rufus,2,5,SJ,POINT (-88.09 16.81)
M1_DATA.77871,77871,912354053,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2017-09-30T00:00:00,6,Chordata,Actinopterygii,Tetraodontidae,Canthigaster rostrata,1,312,ZF,POINT (-88.09 16.81)
M1_DATA.77885,77885,912354059,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2019-10-10T00:00:00,5.5,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,2,6,SJ,POINT (-88.09 16.81)
M1_DATA.77886,77886,912354059,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2019-10-10T00:00:00,5.5,Chordata,Actinopterygii,Labridae,Halichoeres pictus,2,1,SJ,POINT (-88.09 16.81)
M1_DATA.77887,77887,912354059,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2019-10-10T00:00:00,5.5,Chordata,Actinopterygii,Holocentridae,Holocentrus rufus,2,4,SJ,POINT (-88.09 16.81)
M1_DATA.77888,77888,912354059,Belize,Western Caribbean,Tropical Atlantic,CBC3,CBC Lagoon 15,16.81,-88.09,2019-10-10T00:00:00,5.5,Chordata,Actinopterygii,Serranidae,Serranus tigrinus,2,2,SJ,POINT (-88.09 16.81)
M1_DATA.78071,78071,912353295,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2018-09-20T00:00:00,4,Chordata,Actinopterygii,Chaetodontidae,Chaetodon capistratus,2,10,SJ,POINT (-88.08 16.8)
M1_DATA.78072,78072,912353295,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2018-09-20T00:00:00,4,Chordata,Actinopterygii,Haemulidae,Haemulon plumierii,1,1,SJ,POINT (-88.08 16.8)
M1_DATA.78085,78085,912354052,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2017-10-01T00:00:00,3,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,2,3,SJ,POINT (-88.08 16.8)
M1_DATA.78086,78086,912354052,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2017-10-01T00:00:00,3,Chordata,Actinopterygii,Scaridae,Sparisoma rubripinne,2,1,SJ,POINT (-88.08 16.8)
M1_DATA.78087,78087,912354052,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2017-10-01T00:00:00,3,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,1,23,ZF,POINT (-88.08 16.8)
M1_DATA.78088,78088,912354052,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2017-10-01T00:00:00,3,Chordata,Actinopterygii,Labridae,Halichoeres maculipinna,1,2,ZF,POINT (-88.08 16.8)
M1_DATA.78089,78089,912354052,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2017-10-01T00:00:00,3,Chordata,Actinopterygii,Labridae,Halichoeres radiatus,1,1,ZF,POINT (-88.08 16.8)
M1_DATA.78169,78169,912354058,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2019-10-08T00:00:00,1.5,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,21,LH,POINT (-88.08 16.8)
M1_DATA.78170,78170,912354058,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2019-10-08T00:00:00,1.5,Chordata,Actinopterygii,Acanthuridae,Acanthurus tractus,1,7,SJ,POINT (-88.08 16.8)
M1_DATA.78171,78171,912354058,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2019-10-08T00:00:00,1.5,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,1,5,SJ,POINT (-88.08 16.8)
M1_DATA.78172,78172,912354058,Belize,Western Caribbean,Tropical Atlantic,CBC6,CBC House Reef,16.8,-88.08,2019-10-08T00:00:00,1.5,Chordata,Actinopterygii,Pomacanthidae,Holacanthus ciliaris,1,2,SJ,POINT (-88.08 16.8)
M1_DATA.79606,79606,912346725,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-20T00:00:00,7,Chordata,Actinopterygii,Pomacentridae,Stegastes planifrons,2,1,RSS,POINT (-88.08 16.8)
M1_DATA.79607,79607,912346725,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-20T00:00:00,7,Chordata,Actinopterygii,Acanthuridae,Acanthurus chirurgus,1,6,RWH,POINT (-88.08 16.8)
M1_DATA.79608,79608,912346725,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-20T00:00:00,7,Chordata,Actinopterygii,Gobiidae,Elacatinus spp.,1,4,RWH,POINT (-88.08 16.8)
M1_DATA.79609,79609,912346725,Belize,Western Caribbean,Tropical Atlantic,CBC2,CBC Reef,16.8,-88.08,2016-10-20T00:00:00,7,Chordata,Actinopterygii,Pomacanthidae,Holacanthus tricolor,1,1,RWH,POINT (-88.08 16.8)
M1_DATA.50096,50096,1003641,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR5,Providencia2,13.46,-81.36,2011-03-16T00:00:00,6.2,Chordata,Actinopterygii,Gobiidae,Coryphopterus personatus,2,35,GJE,POINT (-81.36 13.46)
M1_DATA.50098,50098,1003641,Colombia,Southwestern Caribbean,Tropical Atlantic,CAR5,Providencia2,13.46,-81.36,2011-03-16T00:00:00,6.2,Chordata,Actinopterygii,Pomacanthidae,Holacanthus ciliaris,2,1,GJE,POINT (-81.36 13.46)
M1_DATA.50105,50105,912346722,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-23T00:00:00,5,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,2,2,MGO,POINT (-88.1 16.78)
M1_DATA.50107,50107,912346722,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-23T00:00:00,5,Chordata,Actinopterygii,Haemulidae,Haemulon flavolineatum,2,2,MGO,POINT (-88.1 16.78)
M1_DATA.50114,50114,912346722,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-23T00:00:00,5,Chordata,Actinopterygii,Labridae,Clepticus parrae,1,17,RWH,POINT (-88.1 16.78)
M1_DATA.50116,50116,912346722,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-23T00:00:00,5,Chordata,Actinopterygii,Labridae,Halichoeres garnoti,1,34,RWH,POINT (-88.1 16.78)
M1_DATA.50121,50121,912346728,Belize,Western Caribbean,Tropical Atlantic,CBC17,Curlew patch reef,16.78,-88.1,2016-10-21T00:00:00,4.5,Chordata,Actinopterygii,Serranidae,Cephalopholis cruentata,2,1,RSS,POINT (-88.1 16.78)
