FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.47280,47280,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Pinguipedidae,Prolatilus jugularis,1,6,JASF,POINT (-71.64 -33.5)
M1_DATA.47281,47281,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,1,9,JASF,POINT (-71.64 -33.5)
M1_DATA.49344,49344,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Blenniidae,Hypsoblennius sordidus,2,1,NDL,POINT (-71.64 -33.5)
M1_DATA.49345,49345,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,1,NDL,POINT (-71.64 -33.5)
M1_DATA.49346,49346,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Pinguipedidae,Prolatilus jugularis,2,1,NDL,POINT (-71.64 -33.5)
M1_DATA.49347,49347,56002942,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE2,Bahía Oeste Puerto Williams,-54.92,-67.78,2010-12-12T00:00:00,6,Chordata,Actinopterygii,Nototheniidae,Patagonotothen cornucola,2,1,GJE,POINT (-67.78 -54.92)
M1_DATA.49348,49348,912353204,Chile,Araucanian,Temperate South America,CHILE21,Ramuntcho3,-36.75,-73.19,2019-11-08T00:00:00,13,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,1,1,IH,POINT (-73.19 -36.75)
M1_DATA.49349,49349,56002944,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE3,Islas Gemelos,-54.92,-67.36,2010-12-15T00:00:00,9,Chordata,Actinopterygii,Nototheniidae,Patagonotothen tessellata,2,2,GJE,POINT (-67.36 -54.92)
M1_DATA.49350,49350,56002943,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE4,Puerto Williams este,-54.93,-67.41,2010-12-14T00:00:00,5,Chordata,Actinopterygii,Channichthyidae,Champsocephalus esox,1,1,GJE,POINT (-67.41 -54.93)
M1_DATA.49351,49351,56002945,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE5,Puerto Navarino oeste,-54.92,-68.37,2010-12-16T00:00:00,11,Chordata,Actinopterygii,Nototheniidae,Patagonotothen tessellata,1,1,GJE,POINT (-68.37 -54.92)
M1_DATA.49352,49352,56003790,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE5,Puerto Navarino oeste,-54.92,-68.37,2010-12-16T00:00:00,9,Chordata,Actinopterygii,Nototheniidae,Patagonotothen tessellata,1,1,GJE,POINT (-68.37 -54.92)
M1_DATA.49353,49353,56002946,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE6,Murray Channel NW,-54.95,-68.4,2010-12-17T00:00:00,15,Chordata,Actinopterygii,Nototheniidae,Patagonotothen longipes,1,2,GJE,POINT (-68.4 -54.95)
M1_DATA.49354,49354,56003791,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE6,Murray Channel NW,-54.95,-68.4,2010-12-17T00:00:00,6,Chordata,Actinopterygii,Nototheniidae,Paranotothenia magellanica,2,1,GJE,POINT (-68.4 -54.95)
M1_DATA.49355,49355,56002947,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE7,Ponsonby Bay NW,-55.04,-68.44,2010-12-19T00:00:00,10,Chordata,Actinopterygii,Nototheniidae,Patagonotothen longipes,1,1,GJE,POINT (-68.44 -55.04)
M1_DATA.51643,51643,912352209,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.8,Chordata,Actinopterygii,Cheilodactylidae,Cheilodactylus variegatus,1,2,NDL,POINT (-71.63 -33.5)
M1_DATA.51644,51644,912352209,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.8,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,1,1,NDL,POINT (-71.63 -33.5)
M1_DATA.51645,51645,912352209,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.8,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],2,4,NDL,POINT (-71.63 -33.5)
M1_DATA.51646,51646,912352209,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.8,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,1,18,NDL,POINT (-71.63 -33.5)
M1_DATA.51647,51647,912352211,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.3,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,1,1,JASF,POINT (-71.63 -33.5)
M1_DATA.51648,51648,912352211,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.3,Chordata,Actinopterygii,Cheilodactylidae,Cheilodactylus variegatus,1,7,JASF,POINT (-71.63 -33.5)
M1_DATA.51718,51718,912352211,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.3,Chordata,Actinopterygii,Haemulidae,Isacia conceptionis,1,800,JASF,POINT (-71.63 -33.5)
M1_DATA.51719,51719,912352211,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.3,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],2,4,JASF,POINT (-71.63 -33.5)
M1_DATA.51720,51720,912352211,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,8.3,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,1,67,JASF,POINT (-71.63 -33.5)
M1_DATA.51721,51721,912352202,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Labrisomidae,Auchenionchus variolosus,1,1,APMA,POINT (-71.64 -33.5)
M1_DATA.51722,51722,912352202,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Bovichtidae,Bovichtus chilensis,1,2,APMA,POINT (-71.64 -33.5)
M1_DATA.51723,51723,912352202,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Paralichthyidae,Paralichthys adspersus,1,1,APMA,POINT (-71.64 -33.5)
M1_DATA.51724,51724,912352202,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,22,APMA,POINT (-71.64 -33.5)
M1_DATA.51725,51725,912352202,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,2,6,GJE,POINT (-71.64 -33.5)
M1_DATA.51726,51726,912352202,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],2,2,GJE,POINT (-71.64 -33.5)
M1_DATA.51727,51727,912352202,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Sebastidae,Sebastes oculatus,2,1,GJE,POINT (-71.64 -33.5)
M1_DATA.51728,51728,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Bovichtidae,Bovichtus chilensis,1,4,JASF,POINT (-71.64 -33.5)
M1_DATA.51729,51729,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],2,3,NDL,POINT (-71.64 -33.5)
M1_DATA.51730,51730,56002942,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE2,Bahía Oeste Puerto Williams,-54.92,-67.78,2010-12-12T00:00:00,6,Chordata,Actinopterygii,Nototheniidae,Patagonotothen longipes,2,1,GJE,POINT (-67.78 -54.92)
M1_DATA.51731,51731,912353204,Chile,Araucanian,Temperate South America,CHILE21,Ramuntcho3,-36.75,-73.19,2019-11-08T00:00:00,13,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,1,2,IH,POINT (-73.19 -36.75)
M1_DATA.51732,51732,912353204,Chile,Araucanian,Temperate South America,CHILE21,Ramuntcho3,-36.75,-73.19,2019-11-08T00:00:00,13,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,3,IH,POINT (-73.19 -36.75)
M1_DATA.51733,51733,912354014,Chile,Araucanian,Temperate South America,CHILE23,Ramuntcho4,-36.74,-73.19,2019-11-06T00:00:00,18.6,Chordata,Actinopterygii,Cheilodactylidae,Cheilodactylus variegatus,2,9,IH,POINT (-73.19 -36.74)
M1_DATA.51734,51734,912354014,Chile,Araucanian,Temperate South America,CHILE23,Ramuntcho4,-36.74,-73.19,2019-11-06T00:00:00,18.6,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,2,7,IH,POINT (-73.19 -36.74)
M1_DATA.51735,51735,912354014,Chile,Araucanian,Temperate South America,CHILE23,Ramuntcho4,-36.74,-73.19,2019-11-06T00:00:00,18.6,Chordata,Actinopterygii,Pinguipedidae,Prolatilus jugularis,2,2,IH,POINT (-73.19 -36.74)
M1_DATA.51736,51736,912354014,Chile,Araucanian,Temperate South America,CHILE23,Ramuntcho4,-36.74,-73.19,2019-11-06T00:00:00,18.6,Chordata,Actinopterygii,Sebastidae,Sebastes oculatus,2,7,IH,POINT (-73.19 -36.74)
M1_DATA.51737,51737,56002943,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE4,Puerto Williams este,-54.93,-67.41,2010-12-14T00:00:00,5,Chordata,Actinopterygii,Nototheniidae,Patagonotothen longipes,2,1,GJE,POINT (-67.41 -54.93)
M1_DATA.51738,51738,56002943,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE4,Puerto Williams este,-54.93,-67.41,2010-12-14T00:00:00,5,Chordata,Actinopterygii,Nototheniidae,Patagonotothen tessellata,1,7,GJE,POINT (-67.41 -54.93)
M1_DATA.52169,52169,912352200,Chile,Araucanian,Temperate South America,CHILE10,Pena Blanca offshore,-33.36,-71.7,2019-02-27T00:00:00,14,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,2,11,GJE,POINT (-71.7 -33.36)
M1_DATA.52170,52170,912352200,Chile,Araucanian,Temperate South America,CHILE10,Pena Blanca offshore,-33.36,-71.7,2019-02-27T00:00:00,14,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],1,3,GJE,POINT (-71.7 -33.36)
M1_DATA.52171,52171,912352200,Chile,Araucanian,Temperate South America,CHILE10,Pena Blanca offshore,-33.36,-71.7,2019-02-27T00:00:00,14,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,1,17,GJE,POINT (-71.7 -33.36)
M1_DATA.52172,52172,912352206,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,8.5,Chordata,Actinopterygii,Cheilodactylidae,Cheilodactylus variegatus,2,1,NDL,POINT (-71.69 -33.36)
M1_DATA.52173,52173,912352206,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,8.5,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,2,1,NDL,POINT (-71.69 -33.36)
M1_DATA.52174,52174,912352220,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,11.5,Chordata,Actinopterygii,Haemulidae,Isacia conceptionis,1,1000,RSS,POINT (-71.69 -33.36)
M1_DATA.52175,52175,912352220,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,11.5,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,11,RSS,POINT (-71.69 -33.36)
M1_DATA.52176,52176,912352220,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,11.5,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,2,24,RSS,POINT (-71.69 -33.36)
M1_DATA.52177,52177,912352220,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,11.5,Chordata,Actinopterygii,Sebastidae,Sebastes oculatus,1,1,RSS,POINT (-71.69 -33.36)
M1_DATA.52178,52178,912352203,Chile,Araucanian,Temperate South America,CHILE12,Algarrobo,-33.36,-71.67,2019-02-27T00:00:00,5,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,1,2,APMA,POINT (-71.67 -33.36)
M1_DATA.52179,52179,912352203,Chile,Araucanian,Temperate South America,CHILE12,Algarrobo,-33.36,-71.67,2019-02-27T00:00:00,5,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,1,APMA,POINT (-71.67 -33.36)
M1_DATA.52180,52180,912352207,Chile,Araucanian,Temperate South America,CHILE13,Algarrobo Marina,-33.37,-71.68,2019-02-27T00:00:00,8.4,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,1,3,JASF,POINT (-71.68 -33.37)
M1_DATA.52181,52181,912352207,Chile,Araucanian,Temperate South America,CHILE13,Algarrobo Marina,-33.37,-71.68,2019-02-27T00:00:00,8.4,Chordata,Actinopterygii,Haemulidae,Isacia conceptionis,2,400,NDL,POINT (-71.68 -33.37)
M1_DATA.52182,52182,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,1,1,JASF,POINT (-71.63 -33.5)
M1_DATA.52183,52183,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Haemulidae,Isacia conceptionis,1,3,JASF,POINT (-71.63 -33.5)
M1_DATA.52184,52184,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,2,JASF,POINT (-71.63 -33.5)
M1_DATA.52185,52185,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,2,11,JASF,POINT (-71.63 -33.5)
M1_DATA.52186,52186,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Cheilodactylidae,Cheilodactylus variegatus,2,1,RRE,POINT (-71.63 -33.5)
M1_DATA.52187,52187,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Sebastidae,Sebastes oculatus,2,1,RRE,POINT (-71.63 -33.5)
M1_DATA.52188,52188,912352208,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,5.8,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,1,3,NDL,POINT (-71.63 -33.5)
M1_DATA.52189,52189,912352208,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,5.8,Chordata,Actinopterygii,Labrisomidae,Auchenionchus variolosus,2,1,NDL,POINT (-71.63 -33.5)
M1_DATA.52202,52202,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Tripterygiidae,Helcogrammoides cunninghami,1,3,JASF,POINT (-71.64 -33.5)
M1_DATA.52203,52203,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,5,JASF,POINT (-71.64 -33.5)
M1_DATA.52204,52204,912352210,Chile,Araucanian,Temperate South America,CHILE17,ECIM Norte,-33.5,-71.64,2019-03-01T00:00:00,16.9,Chordata,Actinopterygii,Sebastidae,Sebastes oculatus,1,5,JASF,POINT (-71.64 -33.5)
M1_DATA.52205,52205,912353204,Chile,Araucanian,Temperate South America,CHILE21,Ramuntcho3,-36.75,-73.19,2019-11-08T00:00:00,13,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,9,IH,POINT (-73.19 -36.75)
M1_DATA.52206,52206,912353204,Chile,Araucanian,Temperate South America,CHILE21,Ramuntcho3,-36.75,-73.19,2019-11-08T00:00:00,13,Chordata,Actinopterygii,Sebastidae,Sebastes oculatus,1,3,IH,POINT (-73.19 -36.75)
M1_DATA.52207,52207,912354014,Chile,Araucanian,Temperate South America,CHILE23,Ramuntcho4,-36.74,-73.19,2019-11-06T00:00:00,18.6,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,4,IH,POINT (-73.19 -36.74)
M1_DATA.52208,52208,912354014,Chile,Araucanian,Temperate South America,CHILE23,Ramuntcho4,-36.74,-73.19,2019-11-06T00:00:00,18.6,Chordata,Actinopterygii,Sebastidae,Sebastes oculatus,1,1,IH,POINT (-73.19 -36.74)
M1_DATA.52209,52209,56003789,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE3,Islas Gemelos,-54.92,-67.36,2010-12-14T00:00:00,8,Chordata,Actinopterygii,Nototheniidae,Patagonotothen tessellata,1,1,GJE,POINT (-67.36 -54.92)
M1_DATA.52210,52210,56002943,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE4,Puerto Williams este,-54.93,-67.41,2010-12-14T00:00:00,5,Chordata,Actinopterygii,Nototheniidae,Patagonotothen tessellata,2,8,GJE,POINT (-67.41 -54.93)
M1_DATA.52211,52211,56002946,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE6,Murray Channel NW,-54.95,-68.4,2010-12-17T00:00:00,15,Chordata,Actinopterygii,Nototheniidae,Patagonotothen longipes,2,1,GJE,POINT (-68.4 -54.95)
M1_DATA.53688,53688,56002941,Chile,Channels and Fjords of Southern Chile,Temperate South America,CHILE1,Islote Marchand,-54.93,-67.68,2010-12-11T00:00:00,7,Chordata,Actinopterygii,Nototheniidae,Patagonotothen longipes,2,1,GJE,POINT (-67.68 -54.93)
M1_DATA.53689,53689,912352200,Chile,Araucanian,Temperate South America,CHILE10,Pena Blanca offshore,-33.36,-71.7,2019-02-27T00:00:00,14,Chordata,Actinopterygii,Tripterygiidae,Helcogrammoides cunninghami,2,2,GJE,POINT (-71.7 -33.36)
M1_DATA.53690,53690,912352200,Chile,Araucanian,Temperate South America,CHILE10,Pena Blanca offshore,-33.36,-71.7,2019-02-27T00:00:00,14,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,2,14,GJE,POINT (-71.7 -33.36)
M1_DATA.53691,53691,912352206,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,8.5,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,1,1,JASF,POINT (-71.69 -33.36)
M1_DATA.53692,53692,912352206,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,8.5,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,1,NDL,POINT (-71.69 -33.36)
M1_DATA.53693,53693,912352220,Chile,Araucanian,Temperate South America,CHILE11,Pena Blanca,-33.36,-71.69,2019-02-27T00:00:00,11.5,Chordata,Actinopterygii,Labrisomidae,Calliclinus geniguttatus,1,1,RSS,POINT (-71.69 -33.36)
M1_DATA.53694,53694,912352203,Chile,Araucanian,Temperate South America,CHILE12,Algarrobo,-33.36,-71.67,2019-02-27T00:00:00,5,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,1,10,APMA,POINT (-71.67 -33.36)
M1_DATA.53695,53695,912352203,Chile,Araucanian,Temperate South America,CHILE12,Algarrobo,-33.36,-71.67,2019-02-27T00:00:00,5,Chordata,Actinopterygii,Labrisomidae,Auchenionchus variolosus,2,1,APMA,POINT (-71.67 -33.36)
M1_DATA.53696,53696,912352203,Chile,Araucanian,Temperate South America,CHILE12,Algarrobo,-33.36,-71.67,2019-02-27T00:00:00,5,Chordata,Actinopterygii,Haemulidae,Isacia conceptionis,1,25,APMA,POINT (-71.67 -33.36)
M1_DATA.53790,53790,912352203,Chile,Araucanian,Temperate South America,CHILE12,Algarrobo,-33.36,-71.67,2019-02-27T00:00:00,5,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,1,APMA,POINT (-71.67 -33.36)
M1_DATA.53791,53791,912352203,Chile,Araucanian,Temperate South America,CHILE12,Algarrobo,-33.36,-71.67,2019-02-27T00:00:00,5,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],2,2,APMA,POINT (-71.67 -33.36)
M1_DATA.53792,53792,912352207,Chile,Araucanian,Temperate South America,CHILE13,Algarrobo Marina,-33.37,-71.68,2019-02-27T00:00:00,8.4,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,8,NDL,POINT (-71.68 -33.37)
M1_DATA.53793,53793,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,2,2,JASF,POINT (-71.63 -33.5)
M1_DATA.53794,53794,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Cheilodactylidae,Cheilodactylus variegatus,2,1,JASF,POINT (-71.63 -33.5)
M1_DATA.53795,53795,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,2,1,RRE,POINT (-71.63 -33.5)
M1_DATA.53796,53796,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Tripterygiidae,Helcogrammoides cunninghami,1,9,RRE,POINT (-71.63 -33.5)
M1_DATA.53797,53797,912352204,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,6.8,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,1,14,RRE,POINT (-71.63 -33.5)
M1_DATA.53798,53798,912352208,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,5.8,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,2,112,NDL,POINT (-71.63 -33.5)
M1_DATA.53799,53799,912352199,Chile,Araucanian,Temperate South America,CHILE15,ECIM Reserve South,-33.5,-71.63,2019-02-28T00:00:00,8,Chordata,Actinopterygii,Tripterygiidae,Helcogrammoides cunninghami,2,2,GJE,POINT (-71.63 -33.5)
M1_DATA.53800,53800,912352199,Chile,Araucanian,Temperate South America,CHILE15,ECIM Reserve South,-33.5,-71.63,2019-02-28T00:00:00,8,Chordata,Actinopterygii,Blenniidae,Hypsoblennius sordidus,1,6,GJE,POINT (-71.63 -33.5)
M1_DATA.53801,53801,912352199,Chile,Araucanian,Temperate South America,CHILE15,ECIM Reserve South,-33.5,-71.63,2019-02-28T00:00:00,8,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],1,21,GJE,POINT (-71.63 -33.5)
M1_DATA.53802,53802,912352201,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Bovichtidae,Bovichtus chilensis,2,3,APMA,POINT (-71.63 -33.5)
M1_DATA.53803,53803,912352201,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Tripterygiidae,Helcogrammoides cunninghami,2,4,APMA,POINT (-71.63 -33.5)
M1_DATA.53804,53804,912352201,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,2,12,GJE,POINT (-71.63 -33.5)
M1_DATA.53805,53805,912352201,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Tripterygiidae,Helcogrammoides cunninghami,1,37,GJE,POINT (-71.63 -33.5)
M1_DATA.53806,53806,912352201,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,12,Chordata,Actinopterygii,Blenniidae,Scartichthys viridis,2,4,GJE,POINT (-71.63 -33.5)
M1_DATA.53807,53807,912352205,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,7.8,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,2,IH,POINT (-71.63 -33.5)
M1_DATA.53808,53808,912352205,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,7.8,Chordata,Actinopterygii,Blenniidae,Hypsoblennius sordidus,1,2,RRE,POINT (-71.63 -33.5)
M1_DATA.53809,53809,912352205,Chile,Araucanian,Temperate South America,CHILE16,ECIM Medio,-33.5,-71.63,2019-03-01T00:00:00,7.8,Chordata,Actinopterygii,Blenniidae,Scartichthys sp. [orange],1,2,RRE,POINT (-71.63 -33.5)
M1_DATA.54207,54207,912352208,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,5.8,Chordata,Actinopterygii,Pomacentridae,Chromis crusma,2,2,NDL,POINT (-71.63 -33.5)
M1_DATA.54208,54208,912352208,Chile,Araucanian,Temperate South America,CHILE14,ECIM South,-33.5,-71.63,2019-02-28T00:00:00,5.8,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,2,NDL,POINT (-71.63 -33.5)
M1_DATA.54209,54209,912352199,Chile,Araucanian,Temperate South America,CHILE15,ECIM Reserve South,-33.5,-71.63,2019-02-28T00:00:00,8,Chordata,Actinopterygii,Aplodactylidae,Aplodactylus punctatus,1,8,GJE,POINT (-71.63 -33.5)
M1_DATA.54210,54210,912352199,Chile,Araucanian,Temperate South America,CHILE15,ECIM Reserve South,-33.5,-71.63,2019-02-28T00:00:00,8,Chordata,Actinopterygii,Cheilodactylidae,Cheilodactylus variegatus,2,3,GJE,POINT (-71.63 -33.5)
M1_DATA.54211,54211,912352199,Chile,Araucanian,Temperate South America,CHILE15,ECIM Reserve South,-33.5,-71.63,2019-02-28T00:00:00,8,Chordata,Actinopterygii,Pinguipedidae,Pinguipes chilensis,2,1,GJE,POINT (-71.63 -33.5)
