FID,Key,SurveyID,Country,Ecoregion,Realm,SiteCode,Site,SiteLat,SiteLong,SurveyDate,Depth,Phylum,Class,Family,Taxon,Block,Total,Diver,geom
M1_DATA.538548,538548,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,16,NDL,POINT (0.07 38.63)
M1_DATA.538549,538549,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Serranidae,Epinephelus marginatus,2,1,NDL,POINT (0.07 38.63)
M1_DATA.538550,538550,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Sparidae,Oblada melanura,1,3,NDL,POINT (0.07 38.63)
M1_DATA.538551,538551,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Sparidae,Sarpa salpa,2,4,NDL,POINT (0.07 38.63)
M1_DATA.538552,538552,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,1,NDL,POINT (0.07 38.63)
M1_DATA.538553,538553,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Symphodus melops,1,1,NDL,POINT (0.07 38.63)
M1_DATA.538554,538554,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Symphodus ocellatus,2,3,NDL,POINT (0.07 38.63)
M1_DATA.538555,538555,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Symphodus rostratus,2,1,NDL,POINT (0.07 38.63)
M1_DATA.538556,538556,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,5,NDL,POINT (0.07 38.63)
M1_DATA.538557,538557,912349509,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL3,Calpe,38.63,0.07,2015-07-08T00:00:00,4.8,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,9,NDL,POINT (0.07 38.63)
M1_DATA.538558,538558,912349510,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,7.3,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,1,JASF,POINT (0.23 38.75)
M1_DATA.538559,538559,912349510,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,7.3,Chordata,Actinopterygii,Labridae,Labrus merula,2,1,JASF,POINT (0.23 38.75)
M1_DATA.538560,538560,912349510,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,7.3,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,7,JASF,POINT (0.23 38.75)
M1_DATA.538561,538561,912349510,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,7.3,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,2,JASF,POINT (0.23 38.75)
M1_DATA.538562,538562,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Apogonidae,Apogon imberbis,1,2,NSM,POINT (0.23 38.75)
M1_DATA.538563,538563,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,2,59,NSM,POINT (0.23 38.75)
M1_DATA.538564,538564,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,5,NSM,POINT (0.23 38.75)
M1_DATA.538591,538591,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,17,NSM,POINT (0.23 38.75)
M1_DATA.538592,538592,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Sparidae,Oblada melanura,2,1,NSM,POINT (0.23 38.75)
M1_DATA.538593,538593,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,2,1,NSM,POINT (0.23 38.75)
M1_DATA.538594,538594,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,27,NSM,POINT (0.23 38.75)
M1_DATA.538595,538595,912349511,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL4,Portixoll,38.75,0.23,2015-07-08T00:00:00,5.5,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,4,NSM,POINT (0.23 38.75)
M1_DATA.538596,538596,912349512,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,4.1,Chordata,Actinopterygii,Sparidae,Diplodus annularis,2,1,JASF,POINT (0.15 38.68)
M1_DATA.538597,538597,912349512,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,4.1,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,6,JASF,POINT (0.15 38.68)
M1_DATA.538598,538598,912349512,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,4.1,Chordata,Actinopterygii,Labridae,Labrus merula,1,1,JASF,POINT (0.15 38.68)
M1_DATA.538599,538599,912349512,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,4.1,Chordata,Actinopterygii,Sparidae,Sarpa salpa,2,19,JASF,POINT (0.15 38.68)
M1_DATA.538600,538600,912349512,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,4.1,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,1,JASF,POINT (0.15 38.68)
M1_DATA.538601,538601,912349512,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,4.1,Chordata,Actinopterygii,Labridae,Symphodus rostratus,2,1,JASF,POINT (0.15 38.68)
M1_DATA.538602,538602,912349512,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,4.1,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,1,JASF,POINT (0.15 38.68)
M1_DATA.538603,538603,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,15,NSM,POINT (0.15 38.68)
M1_DATA.538604,538604,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Diplodus annularis,2,16,NSM,POINT (0.15 38.68)
M1_DATA.538605,538605,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,15,NSM,POINT (0.15 38.68)
M1_DATA.538606,538606,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,2,9,NSM,POINT (0.15 38.68)
M1_DATA.538607,538607,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Blenniidae,Parablennius pilicornis,2,1,NSM,POINT (0.15 38.68)
M1_DATA.538608,538608,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Sparidae,Sarpa salpa,1,27,NSM,POINT (0.15 38.68)
M1_DATA.538609,538609,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Scorpaenidae,Scorpaena porcus,1,1,NSM,POINT (0.15 38.68)
M1_DATA.538610,538610,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Serranidae,Serranus scriba,2,17,NSM,POINT (0.15 38.68)
M1_DATA.538611,538611,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,1,2,NSM,POINT (0.15 38.68)
M1_DATA.538612,538612,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus ocellatus,1,18,NSM,POINT (0.15 38.68)
M1_DATA.538613,538613,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Symphodus tinca,1,31,NSM,POINT (0.15 38.68)
M1_DATA.538614,538614,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,10,NSM,POINT (0.15 38.68)
M1_DATA.538615,538615,912349513,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL5,Moraira,38.68,0.15,2015-07-08T00:00:00,3.4,Chordata,Actinopterygii,Tripterygiidae,Tripterygion melanurus,2,1,NSM,POINT (0.15 38.68)
M1_DATA.538616,538616,912349514,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,2,225,LPF,POINT (0.08 39.85)
M1_DATA.538617,538617,912349514,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Labridae,Coris julis,2,8,LPF,POINT (0.08 39.85)
M1_DATA.538667,538667,912349514,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Labridae,Symphodus roissali,1,3,LPF,POINT (0.08 39.85)
M1_DATA.538668,538668,912349514,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Labridae,Symphodus tinca,1,4,LPF,POINT (0.08 39.85)
M1_DATA.538669,538669,912349515,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Apogonidae,Apogon imberbis,2,1,NSM,POINT (0.08 39.85)
M1_DATA.538670,538670,912349515,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,515,NSM,POINT (0.08 39.85)
M1_DATA.538671,538671,912349515,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Labridae,Coris julis,1,15,NSM,POINT (0.08 39.85)
M1_DATA.538672,538672,912349515,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL6,Castellon I,39.85,0.08,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,2,2,NSM,POINT (0.08 39.85)
M1_DATA.538673,538673,912349516,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Labridae,Coris julis,1,13,LPF,POINT (0.04 39.86)
M1_DATA.538674,538674,912349516,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,11,LPF,POINT (0.04 39.86)
M1_DATA.538675,538675,912349516,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Mullidae,Mullus surmuletus,1,5,LPF,POINT (0.04 39.86)
M1_DATA.538676,538676,912349516,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,14.5,Chordata,Actinopterygii,Serranidae,Serranus scriba,1,6,LPF,POINT (0.04 39.86)
M1_DATA.538677,538677,912349517,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,2,65,NSM,POINT (0.04 39.86)
M1_DATA.538678,538678,912349517,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,2,1,NSM,POINT (0.04 39.86)
M1_DATA.538679,538679,912349517,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Labridae,Symphodus mediterraneus,2,1,NSM,POINT (0.04 39.86)
M1_DATA.538680,538680,912349517,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Labridae,Symphodus ocellatus,2,2,NSM,POINT (0.04 39.86)
M1_DATA.538681,538681,912349517,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL7,Castellón II,39.86,0.04,2015-07-10T00:00:00,13,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,3,NSM,POINT (0.04 39.86)
M1_DATA.538682,538682,912349518,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL8,MOE,37.91,-0.72,2015-09-20T00:00:00,5.9,Chordata,Actinopterygii,Pomacentridae,Chromis chromis,1,82,NSM,POINT (-0.72 37.91)
M1_DATA.538683,538683,912349518,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL8,MOE,37.91,-0.72,2015-09-20T00:00:00,5.9,Chordata,Actinopterygii,Labridae,Thalassoma pavo,1,1,NSM,POINT (-0.72 37.91)
M1_DATA.538684,538684,912349519,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL8,MOE,37.91,-0.72,2015-09-20T00:00:00,6.1,Chordata,Actinopterygii,Sparidae,Diplodus puntazzo,2,2,JASF,POINT (-0.72 37.91)
M1_DATA.538685,538685,912349519,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL8,MOE,37.91,-0.72,2015-09-20T00:00:00,6.1,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,1,JASF,POINT (-0.72 37.91)
M1_DATA.538686,538686,912349520,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL9,Tabarca (Reserva integral I),38.16,0.45,2015-09-21T00:00:00,8.4,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,1,JASF,POINT (0.45 38.16)
M1_DATA.538687,538687,912349520,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL9,Tabarca (Reserva integral I),38.16,0.45,2015-09-21T00:00:00,8.4,Chordata,Actinopterygii,Sparidae,Oblada melanura,2,16,JASF,POINT (0.45 38.16)
M1_DATA.538688,538688,912349520,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL9,Tabarca (Reserva integral I),38.16,0.45,2015-09-21T00:00:00,8.4,Chordata,Actinopterygii,Serranidae,Serranus scriba,1,7,JASF,POINT (0.45 38.16)
M1_DATA.538689,538689,912349520,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL9,Tabarca (Reserva integral I),38.16,0.45,2015-09-21T00:00:00,8.4,Chordata,Actinopterygii,Labridae,Symphodus tinca,2,8,JASF,POINT (0.45 38.16)
M1_DATA.538690,538690,912349520,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL9,Tabarca (Reserva integral I),38.16,0.45,2015-09-21T00:00:00,8.4,Chordata,Actinopterygii,Labridae,Thalassoma pavo,2,15,JASF,POINT (0.45 38.16)
M1_DATA.538691,538691,912349520,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL9,Tabarca (Reserva integral I),38.16,0.45,2015-09-21T00:00:00,8.4,Chordata,Actinopterygii,Labridae,Symphodus rostratus,1,1,NSM,POINT (0.45 38.16)
M1_DATA.538692,538692,912349521,Spain,Western Mediterranean,Temperate Northern Atlantic,VAL9,Tabarca (Reserva integral I),38.16,0.45,2015-09-21T00:00:00,9.3,Chordata,Actinopterygii,Serranidae,Serranus scriba,1,3,NSM,POINT (0.45 38.16)
M1_DATA.561581,561581,912349460,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR1,Oporto,41.15,-8.67,2015-08-25T00:00:00,6.6,Chordata,Actinopterygii,Anguillidae,Anguilla anguilla,1,1,JASF,POINT (-8.67 41.15)
M1_DATA.561582,561582,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Gobiidae,Gobiusculus flavescens,1,1207,JASF,POINT (-9.07 38.43)
M1_DATA.561583,561583,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Labridae,Labrus bergylta,1,1,JASF,POINT (-9.07 38.43)
M1_DATA.561584,561584,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Sparidae,Spondyliosoma cantharus,1,1,JASF,POINT (-9.07 38.43)
M1_DATA.561585,561585,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Sparidae,Boops boops,2,50,NSM,POINT (-9.07 38.43)
M1_DATA.561586,561586,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Labridae,Centrolabrus exoletus,2,10,NSM,POINT (-9.07 38.43)
M1_DATA.561587,561587,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Sparidae,Diplodus sargus,2,7,NSM,POINT (-9.07 38.43)
M1_DATA.561588,561588,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,2,6,NSM,POINT (-9.07 38.43)
M1_DATA.561589,561589,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Labridae,Labrus mixtus,2,1,NSM,POINT (-9.07 38.43)
M1_DATA.561590,561590,912349462,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,9.9,Chordata,Actinopterygii,Labridae,Symphodus melops,2,2,NSM,POINT (-9.07 38.43)
M1_DATA.561591,561591,912349463,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,10.1,Chordata,Actinopterygii,Labridae,Centrolabrus exoletus,1,25,JASF,POINT (-9.07 38.43)
M1_DATA.561592,561592,912349463,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,10.1,Chordata,Actinopterygii,Labridae,Coris julis,1,10,JASF,POINT (-9.07 38.43)
M1_DATA.561593,561593,912349463,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,10.1,Chordata,Actinopterygii,Labridae,Ctenolabrus rupestris,1,15,JASF,POINT (-9.07 38.43)
M1_DATA.561594,561594,912349463,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,10.1,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,1,1,JASF,POINT (-9.07 38.43)
M1_DATA.561595,561595,912349463,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR2,Sesimbra (Reserva parcial I),38.43,-9.07,2015-08-26T00:00:00,10.1,Chordata,Actinopterygii,Labridae,Ctenolabrus rupestris,2,9,NSM,POINT (-9.07 38.43)
M1_DATA.561596,561596,912349464,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,10.7,Chordata,Actinopterygii,Labridae,Coris julis,1,2,JASF,POINT (-9.51 39.41)
M1_DATA.561597,561597,912349464,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,10.7,Chordata,Actinopterygii,Labridae,Ctenolabrus rupestris,1,17,JASF,POINT (-9.51 39.41)
M1_DATA.561598,561598,912349464,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,10.7,Chordata,Actinopterygii,Labridae,Symphodus tinca,1,3,JASF,POINT (-9.51 39.41)
M1_DATA.561599,561599,912349464,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,10.7,Chordata,Actinopterygii,Labridae,Labrus mixtus,2,2,NDL,POINT (-9.51 39.41)
M1_DATA.561600,561600,912349464,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,10.7,Chordata,Actinopterygii,Blenniidae,Parablennius gattorugine,2,2,NDL,POINT (-9.51 39.41)
M1_DATA.561601,561601,912349464,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,10.7,Chordata,Actinopterygii,Labridae,Symphodus melops,2,3,NDL,POINT (-9.51 39.41)
M1_DATA.561602,561602,912349465,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,11.2,Chordata,Actinopterygii,Atherinidae,Atherina presbyter,2,1800,JASF,POINT (-9.51 39.41)
M1_DATA.561603,561603,912349465,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,11.2,Chordata,Actinopterygii,Labridae,Centrolabrus exoletus,1,96,JASF,POINT (-9.51 39.41)
M1_DATA.561604,561604,912349465,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,11.2,Chordata,Actinopterygii,Sparidae,Diplodus vulgaris,1,14,JASF,POINT (-9.51 39.41)
M1_DATA.561605,561605,912349465,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,11.2,Chordata,Actinopterygii,Sparidae,Pagellus erythrinus,2,1,JASF,POINT (-9.51 39.41)
M1_DATA.561606,561606,912349465,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR3,Berlengas (Reserva parcial I),39.41,-9.51,2015-08-27T00:00:00,11.2,Chordata,Actinopterygii,Blenniidae,Parablennius pilicornis,2,2,JASF,POINT (-9.51 39.41)
M1_DATA.561607,561607,912349466,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,13,Chordata,Actinopterygii,Labridae,Coris julis,1,19,NDL,POINT (-9.51 39.41)
M1_DATA.561608,561608,912349466,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,13,Chordata,Actinopterygii,Labridae,Ctenolabrus rupestris,1,2,NDL,POINT (-9.51 39.41)
M1_DATA.561609,561609,912349466,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,13,Chordata,Actinopterygii,Mugilidae,Chelon labrosus,2,4,NSM,POINT (-9.51 39.41)
M1_DATA.561610,561610,912349466,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,13,Chordata,Actinopterygii,Labridae,Coris julis,2,12,NSM,POINT (-9.51 39.41)
M1_DATA.561611,561611,912349466,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,13,Chordata,Actinopterygii,Labridae,Ctenolabrus rupestris,2,7,NSM,POINT (-9.51 39.41)
M1_DATA.561612,561612,912349466,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,13,Chordata,Actinopterygii,Serranidae,Serranus cabrilla,2,4,NSM,POINT (-9.51 39.41)
M1_DATA.561613,561613,912349467,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,15.6,Chordata,Actinopterygii,Labridae,Centrolabrus exoletus,2,4,JASF,POINT (-9.51 39.41)
M1_DATA.561614,561614,912349467,Portugal,South European Atlantic Shelf,Temperate Northern Atlantic,POR4,Berlengas (Reserva parcial II),39.41,-9.51,2015-08-27T00:00:00,15.6,Chordata,Actinopterygii,Gobiidae,Gobiusculus flavescens,1,1200,JASF,POINT (-9.51 39.41)
